string,case,gender,number,value,order,num_class,scale
сексвигинтиллионом,instrumental,,singular,1E+81,81,cardinal,True
сексвигинтиллионами,instrumental,,plural,1E+81,81,cardinal,True
сексвигинтиллионе,prepositional,,singular,1E+81,81,cardinal,True
сексвигинтиллионах,prepositional,,plural,1E+81,81,cardinal,True
сексвигинтиллионный,nominative,masculine,singular,1E+81,81,ordinal,True
сексвигинтиллионная,nominative,feminine,singular,1E+81,81,ordinal,True
сексвигинтиллионное,nominative,neuter,singular,1E+81,81,ordinal,True
сексвигинтиллионные,nominative,,plural,1E+81,81,ordinal,True
сексвигинтиллионного,genetive,masculine,singular,1E+81,81,ordinal,True
сексвигинтиллионной,genetive,feminine,singular,1E+81,81,ordinal,True
сексвигинтиллионного,genetive,neuter,singular,1E+81,81,ordinal,True
сексвигинтиллионных,genetive,,plural,1E+81,81,ordinal,True
сексвигинтиллионному,dative,masculine,singular,1E+81,81,ordinal,True
сексвигинтиллионной,dative,feminine,singular,1E+81,81,ordinal,True
сексвигинтиллионному,dative,neuter,singular,1E+81,81,ordinal,True
сексвигинтиллионним,dative,,plural,1E+81,81,ordinal,True
сексвигинтиллионный сексвигинтиллионного,accusative,masculine,singular,1E+81,81,ordinal,True
сексвигинтиллионную,accusative,feminine,singular,1E+81,81,ordinal,True
сексвигинтиллионное,accusative,neuter,singular,1E+81,81,ordinal,True
сексвигинтиллионные сексвигинтиллионных,accusative,,plural,1E+81,81,ordinal,True
сексвигинтиллионным,instrumental,masculine,singular,1E+81,81,ordinal,True
сексвигинтиллионной,instrumental,feminine,singular,1E+81,81,ordinal,True
сексвигинтиллионным,instrumental,neuter,singular,1E+81,81,ordinal,True
сексвигинтиллионными,instrumental,,plural,1E+81,81,ordinal,True
сексвигинтиллионном,prepositional,masculine,singular,1E+81,81,ordinal,True
сексвигинтиллионной,prepositional,feminine,singular,1E+81,81,ordinal,True
сексвигинтиллионном,prepositional,neuter,singular,1E+81,81,ordinal,True
сексвигинтиллионных,prepositional,,plural,1E+81,81,ordinal,True
септенвигинтиллион,nominative,,singular,1E+84,84,cardinal,True
септенвигинтиллионы,nominative,,plural,1E+84,84,cardinal,True
септенвигинтиллиона,genetive,,singular,1E+84,84,cardinal,True
септенвигинтиллионов,genetive,,plural,1E+84,84,cardinal,True
септенвигинтиллиону,dative,,singular,1E+84,84,cardinal,True
септенвигинтиллионам,dative,,plural,1E+84,84,cardinal,True
септенвигинтиллион,accusative,,singular,1E+84,84,cardinal,True
септенвигинтиллионы,accusative,,plural,1E+84,84,cardinal,True
септенвигинтиллионом,instrumental,,singular,1E+84,84,cardinal,True
септенвигинтиллионами,instrumental,,plural,1E+84,84,cardinal,True
септенвигинтиллионе,prepositional,,singular,1E+84,84,cardinal,True
септенвигинтиллионах,prepositional,,plural,1E+84,84,cardinal,True
септенвигинтиллионный,nominative,masculine,singular,1E+84,84,ordinal,True
септенвигинтиллионная,nominative,feminine,singular,1E+84,84,ordinal,True
септенвигинтиллионное,nominative,neuter,singular,1E+84,84,ordinal,True
септенвигинтиллионные,nominative,,plural,1E+84,84,ordinal,True
септенвигинтиллионного,genetive,masculine,singular,1E+84,84,ordinal,True
септенвигинтиллионной,genetive,feminine,singular,1E+84,84,ordinal,True
септенвигинтиллионного,genetive,neuter,singular,1E+84,84,ordinal,True
септенвигинтиллионных,genetive,,plural,1E+84,84,ordinal,True
септенвигинтиллионному,dative,masculine,singular,1E+84,84,ordinal,True
септенвигинтиллионной,dative,feminine,singular,1E+84,84,ordinal,True
септенвигинтиллионному,dative,neuter,singular,1E+84,84,ordinal,True
септенвигинтиллионним,dative,,plural,1E+84,84,ordinal,True
септенвигинтиллионный септенвигинтиллионного,accusative,masculine,singular,1E+84,84,ordinal,True
септенвигинтиллионную,accusative,feminine,singular,1E+84,84,ordinal,True
септенвигинтиллионное,accusative,neuter,singular,1E+84,84,ordinal,True
септенвигинтиллионные септенвигинтиллионных,accusative,,plural,1E+84,84,ordinal,True
септенвигинтиллионным,instrumental,masculine,singular,1E+84,84,ordinal,True
септенвигинтиллионной,instrumental,feminine,singular,1E+84,84,ordinal,True
септенвигинтиллионным,instrumental,neuter,singular,1E+84,84,ordinal,True
септенвигинтиллионными,instrumental,,plural,1E+84,84,ordinal,True
септенвигинтиллионном,prepositional,masculine,singular,1E+84,84,ordinal,True
септенвигинтиллионной,prepositional,feminine,singular,1E+84,84,ordinal,True
септенвигинтиллионном,prepositional,neuter,singular,1E+84,84,ordinal,True
септенвигинтиллионных,prepositional,,plural,1E+84,84,ordinal,True
октовигинтиллион,nominative,,singular,1E+87,87,cardinal,True
октовигинтиллионы,nominative,,plural,1E+87,87,cardinal,True
октовигинтиллиона,genetive,,singular,1E+87,87,cardinal,True
октовигинтиллионов,genetive,,plural,1E+87,87,cardinal,True
октовигинтиллиону,dative,,singular,1E+87,87,cardinal,True
октовигинтиллионам,dative,,plural,1E+87,87,cardinal,True
октовигинтиллион,accusative,,singular,1E+87,87,cardinal,True
октовигинтиллионы,accusative,,plural,1E+87,87,cardinal,True
октовигинтиллионом,instrumental,,singular,1E+87,87,cardinal,True
октовигинтиллионами,instrumental,,plural,1E+87,87,cardinal,True
октовигинтиллионе,prepositional,,singular,1E+87,87,cardinal,True
октовигинтиллионах,prepositional,,plural,1E+87,87,cardinal,True
октовигинтиллионный,nominative,masculine,singular,1E+87,87,ordinal,True
октовигинтиллионная,nominative,feminine,singular,1E+87,87,ordinal,True
октовигинтиллионное,nominative,neuter,singular,1E+87,87,ordinal,True
октовигинтиллионные,nominative,,plural,1E+87,87,ordinal,True
октовигинтиллионного,genetive,masculine,singular,1E+87,87,ordinal,True
октовигинтиллионной,genetive,feminine,singular,1E+87,87,ordinal,True
октовигинтиллионного,genetive,neuter,singular,1E+87,87,ordinal,True
октовигинтиллионных,genetive,,plural,1E+87,87,ordinal,True
октовигинтиллионному,dative,masculine,singular,1E+87,87,ordinal,True
октовигинтиллионной,dative,feminine,singular,1E+87,87,ordinal,True
октовигинтиллионному,dative,neuter,singular,1E+87,87,ordinal,True
октовигинтиллионним,dative,,plural,1E+87,87,ordinal,True
октовигинтиллионный октовигинтиллионного,accusative,masculine,singular,1E+87,87,ordinal,True
октовигинтиллионную,accusative,feminine,singular,1E+87,87,ordinal,True
октовигинтиллионное,accusative,neuter,singular,1E+87,87,ordinal,True
октовигинтиллионные октовигинтиллионных,accusative,,plural,1E+87,87,ordinal,True
октовигинтиллионным,instrumental,masculine,singular,1E+87,87,ordinal,True
октовигинтиллионной,instrumental,feminine,singular,1E+87,87,ordinal,True
октовигинтиллионным,instrumental,neuter,singular,1E+87,87,ordinal,True
октовигинтиллионными,instrumental,,plural,1E+87,87,ordinal,True
октовигинтиллионном,prepositional,masculine,singular,1E+87,87,ordinal,True
октовигинтиллионной,prepositional,feminine,singular,1E+87,87,ordinal,True
октовигинтиллионном,prepositional,neuter,singular,1E+87,87,ordinal,True
октовигинтиллионных,prepositional,,plural,1E+87,87,ordinal,True
новемвигинтиллион,nominative,,singular,1E+90,90,cardinal,True
новемвигинтиллионы,nominative,,plural,1E+90,90,cardinal,True
новемвигинтиллиона,genetive,,singular,1E+90,90,cardinal,True
новемвигинтиллионов,genetive,,plural,1E+90,90,cardinal,True
новемвигинтиллиону,dative,,singular,1E+90,90,cardinal,True
новемвигинтиллионам,dative,,plural,1E+90,90,cardinal,True
новемвигинтиллион,accusative,,singular,1E+90,90,cardinal,True
новемвигинтиллионы,accusative,,plural,1E+90,90,cardinal,True
новемвигинтиллионом,instrumental,,singular,1E+90,90,cardinal,True
новемвигинтиллионами,instrumental,,plural,1E+90,90,cardinal,True
новемвигинтиллионе,prepositional,,singular,1E+90,90,cardinal,True
новемвигинтиллионах,prepositional,,plural,1E+90,90,cardinal,True
новемвигинтиллионный,nominative,masculine,singular,1E+90,90,ordinal,True
новемвигинтиллионная,nominative,feminine,singular,1E+90,90,ordinal,True
новемвигинтиллионное,nominative,neuter,singular,1E+90,90,ordinal,True
новемвигинтиллионные,nominative,,plural,1E+90,90,ordinal,True
новемвигинтиллионного,genetive,masculine,singular,1E+90,90,ordinal,True
новемвигинтиллионной,genetive,feminine,singular,1E+90,90,ordinal,True
новемвигинтиллионного,genetive,neuter,singular,1E+90,90,ordinal,True
новемвигинтиллионных,genetive,,plural,1E+90,90,ordinal,True
новемвигинтиллионному,dative,masculine,singular,1E+90,90,ordinal,True
новемвигинтиллионной,dative,feminine,singular,1E+90,90,ordinal,True
новемвигинтиллионному,dative,neuter,singular,1E+90,90,ordinal,True
новемвигинтиллионним,dative,,plural,1E+90,90,ordinal,True
новемвигинтиллионный новемвигинтиллионного,accusative,masculine,singular,1E+90,90,ordinal,True
новемвигинтиллионную,accusative,feminine,singular,1E+90,90,ordinal,True
новемвигинтиллионное,accusative,neuter,singular,1E+90,90,ordinal,True
новемвигинтиллионные новемвигинтиллионных,accusative,,plural,1E+90,90,ordinal,True
новемвигинтиллионным,instrumental,masculine,singular,1E+90,90,ordinal,True
новемвигинтиллионной,instrumental,feminine,singular,1E+90,90,ordinal,True
новемвигинтиллионным,instrumental,neuter,singular,1E+90,90,ordinal,True
новемвигинтиллионными,instrumental,,plural,1E+90,90,ordinal,True
новемвигинтиллионном,prepositional,masculine,singular,1E+90,90,ordinal,True
новемвигинтиллионной,prepositional,feminine,singular,1E+90,90,ordinal,True
новемвигинтиллионном,prepositional,neuter,singular,1E+90,90,ordinal,True
новемвигинтиллионных,prepositional,,plural,1E+90,90,ordinal,True
тригинтиллион,nominative,,singular,1E+93,93,cardinal,True
тригинтиллионы,nominative,,plural,1E+93,93,cardinal,True
тригинтиллиона,genetive,,singular,1E+93,93,cardinal,True
тригинтиллионов,genetive,,plural,1E+93,93,cardinal,True
тригинтиллиону,dative,,singular,1E+93,93,cardinal,True
тригинтиллионам,dative,,plural,1E+93,93,cardinal,True
тригинтиллион,accusative,,singular,1E+93,93,cardinal,True
тригинтиллионы,accusative,,plural,1E+93,93,cardinal,True
тригинтиллионом,instrumental,,singular,1E+93,93,cardinal,True
тригинтиллионами,instrumental,,plural,1E+93,93,cardinal,True
тригинтиллионе,prepositional,,singular,1E+93,93,cardinal,True
тригинтиллионах,prepositional,,plural,1E+93,93,cardinal,True
тригинтиллионный,nominative,masculine,singular,1E+93,93,ordinal,True
тригинтиллионная,nominative,feminine,singular,1E+93,93,ordinal,True
тригинтиллионное,nominative,neuter,singular,1E+93,93,ordinal,True
тригинтиллионные,nominative,,plural,1E+93,93,ordinal,True
тригинтиллионного,genetive,masculine,singular,1E+93,93,ordinal,True
тригинтиллионной,genetive,feminine,singular,1E+93,93,ordinal,True
тригинтиллионного,genetive,neuter,singular,1E+93,93,ordinal,True
тригинтиллионных,genetive,,plural,1E+93,93,ordinal,True
тригинтиллионному,dative,masculine,singular,1E+93,93,ordinal,True
тригинтиллионной,dative,feminine,singular,1E+93,93,ordinal,True
тригинтиллионному,dative,neuter,singular,1E+93,93,ordinal,True
тригинтиллионним,dative,,plural,1E+93,93,ordinal,True
тригинтиллионный тригинтиллионного,accusative,masculine,singular,1E+93,93,ordinal,True
тригинтиллионную,accusative,feminine,singular,1E+93,93,ordinal,True
тригинтиллионное,accusative,neuter,singular,1E+93,93,ordinal,True
тригинтиллионные тригинтиллионных,accusative,,plural,1E+93,93,ordinal,True
тригинтиллионным,instrumental,masculine,singular,1E+93,93,ordinal,True
тригинтиллионной,instrumental,feminine,singular,1E+93,93,ordinal,True
тригинтиллионным,instrumental,neuter,singular,1E+93,93,ordinal,True
тригинтиллионными,instrumental,,plural,1E+93,93,ordinal,True
тригинтиллионном,prepositional,masculine,singular,1E+93,93,ordinal,True
тригинтиллионной,prepositional,feminine,singular,1E+93,93,ordinal,True
тригинтиллионном,prepositional,neuter,singular,1E+93,93,ordinal,True
тригинтиллионных,prepositional,,plural,1E+93,93,ordinal,True
унтригинтиллион,nominative,,singular,1E+96,96,cardinal,True
унтригинтиллионы,nominative,,plural,1E+96,96,cardinal,True
унтригинтиллиона,genetive,,singular,1E+96,96,cardinal,True
унтригинтиллионов,genetive,,plural,1E+96,96,cardinal,True
унтригинтиллиону,dative,,singular,1E+96,96,cardinal,True
унтригинтиллионам,dative,,plural,1E+96,96,cardinal,True
унтригинтиллион,accusative,,singular,1E+96,96,cardinal,True
унтригинтиллионы,accusative,,plural,1E+96,96,cardinal,True
унтригинтиллионом,instrumental,,singular,1E+96,96,cardinal,True
унтригинтиллионами,instrumental,,plural,1E+96,96,cardinal,True
унтригинтиллионе,prepositional,,singular,1E+96,96,cardinal,True
унтригинтиллионах,prepositional,,plural,1E+96,96,cardinal,True
унтригинтиллионный,nominative,masculine,singular,1E+96,96,ordinal,True
унтригинтиллионная,nominative,feminine,singular,1E+96,96,ordinal,True
унтригинтиллионное,nominative,neuter,singular,1E+96,96,ordinal,True
унтригинтиллионные,nominative,,plural,1E+96,96,ordinal,True
унтригинтиллионного,genetive,masculine,singular,1E+96,96,ordinal,True
унтригинтиллионной,genetive,feminine,singular,1E+96,96,ordinal,True
унтригинтиллионного,genetive,neuter,singular,1E+96,96,ordinal,True
унтригинтиллионных,genetive,,plural,1E+96,96,ordinal,True
унтригинтиллионному,dative,masculine,singular,1E+96,96,ordinal,True
унтригинтиллионной,dative,feminine,singular,1E+96,96,ordinal,True
унтригинтиллионному,dative,neuter,singular,1E+96,96,ordinal,True
унтригинтиллионним,dative,,plural,1E+96,96,ordinal,True
унтригинтиллионный унтригинтиллионного,accusative,masculine,singular,1E+96,96,ordinal,True
унтригинтиллионную,accusative,feminine,singular,1E+96,96,ordinal,True
унтригинтиллионное,accusative,neuter,singular,1E+96,96,ordinal,True
унтригинтиллионные унтригинтиллионных,accusative,,plural,1E+96,96,ordinal,True
унтригинтиллионным,instrumental,masculine,singular,1E+96,96,ordinal,True
унтригинтиллионной,instrumental,feminine,singular,1E+96,96,ordinal,True
унтригинтиллионным,instrumental,neuter,singular,1E+96,96,ordinal,True
унтригинтиллионными,instrumental,,plural,1E+96,96,ordinal,True
унтригинтиллионном,prepositional,masculine,singular,1E+96,96,ordinal,True
унтригинтиллионной,prepositional,feminine,singular,1E+96,96,ordinal,True
унтригинтиллионном,prepositional,neuter,singular,1E+96,96,ordinal,True
унтригинтиллионных,prepositional,,plural,1E+96,96,ordinal,True
дуотригинтиллион,nominative,,singular,1E+99,99,cardinal,True
дуотригинтиллионы,nominative,,plural,1E+99,99,cardinal,True
дуотригинтиллиона,genetive,,singular,1E+99,99,cardinal,True
дуотригинтиллионов,genetive,,plural,1E+99,99,cardinal,True
дуотригинтиллиону,dative,,singular,1E+99,99,cardinal,True
дуотригинтиллионам,dative,,plural,1E+99,99,cardinal,True
дуотригинтиллион,accusative,,singular,1E+99,99,cardinal,True
дуотригинтиллионы,accusative,,plural,1E+99,99,cardinal,True
дуотригинтиллионом,instrumental,,singular,1E+99,99,cardinal,True
дуотригинтиллионами,instrumental,,plural,1E+99,99,cardinal,True
дуотригинтиллионе,prepositional,,singular,1E+99,99,cardinal,True
дуотригинтиллионах,prepositional,,plural,1E+99,99,cardinal,True
дуотригинтиллионный,nominative,masculine,singular,1E+99,99,ordinal,True
дуотригинтиллионная,nominative,feminine,singular,1E+99,99,ordinal,True
дуотригинтиллионное,nominative,neuter,singular,1E+99,99,ordinal,True
дуотригинтиллионные,nominative,,plural,1E+99,99,ordinal,True
дуотригинтиллионного,genetive,masculine,singular,1E+99,99,ordinal,True
дуотригинтиллионной,genetive,feminine,singular,1E+99,99,ordinal,True
дуотригинтиллионного,genetive,neuter,singular,1E+99,99,ordinal,True
дуотригинтиллионных,genetive,,plural,1E+99,99,ordinal,True
дуотригинтиллионному,dative,masculine,singular,1E+99,99,ordinal,True
дуотригинтиллионной,dative,feminine,singular,1E+99,99,ordinal,True
дуотригинтиллионному,dative,neuter,singular,1E+99,99,ordinal,True
дуотригинтиллионним,dative,,plural,1E+99,99,ordinal,True
дуотригинтиллионный дуотригинтиллионного,accusative,masculine,singular,1E+99,99,ordinal,True
дуотригинтиллионную,accusative,feminine,singular,1E+99,99,ordinal,True
дуотригинтиллионное,accusative,neuter,singular,1E+99,99,ordinal,True
дуотригинтиллионные дуотригинтиллионных,accusative,,plural,1E+99,99,ordinal,True
дуотригинтиллионным,instrumental,masculine,singular,1E+99,99,ordinal,True
дуотригинтиллионной,instrumental,feminine,singular,1E+99,99,ordinal,True
дуотригинтиллионным,instrumental,neuter,singular,1E+99,99,ordinal,True
дуотригинтиллионными,instrumental,,plural,1E+99,99,ordinal,True
дуотригинтиллионном,prepositional,masculine,singular,1E+99,99,ordinal,True
дуотригинтиллионной,prepositional,feminine,singular,1E+99,99,ordinal,True
дуотригинтиллионном,prepositional,neuter,singular,1E+99,99,ordinal,True
дуотригинтиллионных,prepositional,,plural,1E+99,99,ordinal,True
третригинтиллион,nominative,,singular,1E+102,102,cardinal,True
третригинтиллионы,nominative,,plural,1E+102,102,cardinal,True
третригинтиллиона,genetive,,singular,1E+102,102,cardinal,True
третригинтиллионов,genetive,,plural,1E+102,102,cardinal,True
третригинтиллиону,dative,,singular,1E+102,102,cardinal,True
третригинтиллионам,dative,,plural,1E+102,102,cardinal,True
третригинтиллион,accusative,,singular,1E+102,102,cardinal,True
третригинтиллионы,accusative,,plural,1E+102,102,cardinal,True
третригинтиллионом,instrumental,,singular,1E+102,102,cardinal,True
третригинтиллионами,instrumental,,plural,1E+102,102,cardinal,True
третригинтиллионе,prepositional,,singular,1E+102,102,cardinal,True
третригинтиллионах,prepositional,,plural,1E+102,102,cardinal,True
третригинтиллионный,nominative,masculine,singular,1E+102,102,ordinal,True
третригинтиллионная,nominative,feminine,singular,1E+102,102,ordinal,True
третригинтиллионное,nominative,neuter,singular,1E+102,102,ordinal,True
третригинтиллионные,nominative,,plural,1E+102,102,ordinal,True
третригинтиллионного,genetive,masculine,singular,1E+102,102,ordinal,True
третригинтиллионной,genetive,feminine,singular,1E+102,102,ordinal,True
третригинтиллионного,genetive,neuter,singular,1E+102,102,ordinal,True
третригинтиллионных,genetive,,plural,1E+102,102,ordinal,True
третригинтиллионному,dative,masculine,singular,1E+102,102,ordinal,True
третригинтиллионной,dative,feminine,singular,1E+102,102,ordinal,True
третригинтиллионному,dative,neuter,singular,1E+102,102,ordinal,True
третригинтиллионним,dative,,plural,1E+102,102,ordinal,True
третригинтиллионный третригинтиллионного,accusative,masculine,singular,1E+102,102,ordinal,True
третригинтиллионную,accusative,feminine,singular,1E+102,102,ordinal,True
третригинтиллионное,accusative,neuter,singular,1E+102,102,ordinal,True
третригинтиллионные третригинтиллионных,accusative,,plural,1E+102,102,ordinal,True
третригинтиллионным,instrumental,masculine,singular,1E+102,102,ordinal,True
третригинтиллионной,instrumental,feminine,singular,1E+102,102,ordinal,True
третригинтиллионным,instrumental,neuter,singular,1E+102,102,ordinal,True
третригинтиллионными,instrumental,,plural,1E+102,102,ordinal,True
третригинтиллионном,prepositional,masculine,singular,1E+102,102,ordinal,True
третригинтиллионной,prepositional,feminine,singular,1E+102,102,ordinal,True
третригинтиллионном,prepositional,neuter,singular,1E+102,102,ordinal,True
третригинтиллионных,prepositional,,plural,1E+102,102,ordinal,True
кваттуортригинтиллион,nominative,,singular,1E+105,105,cardinal,True
кваттуортригинтиллионы,nominative,,plural,1E+105,105,cardinal,True
кваттуортригинтиллиона,genetive,,singular,1E+105,105,cardinal,True
кваттуортригинтиллионов,genetive,,plural,1E+105,105,cardinal,True
кваттуортригинтиллиону,dative,,singular,1E+105,105,cardinal,True
кваттуортригинтиллионам,dative,,plural,1E+105,105,cardinal,True
кваттуортригинтиллион,accusative,,singular,1E+105,105,cardinal,True
кваттуортригинтиллионы,accusative,,plural,1E+105,105,cardinal,True
кваттуортригинтиллионом,instrumental,,singular,1E+105,105,cardinal,True
кваттуортригинтиллионами,instrumental,,plural,1E+105,105,cardinal,True
кваттуортригинтиллионе,prepositional,,singular,1E+105,105,cardinal,True
кваттуортригинтиллионах,prepositional,,plural,1E+105,105,cardinal,True
кваттуортригинтиллионный,nominative,masculine,singular,1E+105,105,ordinal,True
кваттуортригинтиллионная,nominative,feminine,singular,1E+105,105,ordinal,True
кваттуортригинтиллионное,nominative,neuter,singular,1E+105,105,ordinal,True
кваттуортригинтиллионные,nominative,,plural,1E+105,105,ordinal,True
кваттуортригинтиллионного,genetive,masculine,singular,1E+105,105,ordinal,True
кваттуортригинтиллионной,genetive,feminine,singular,1E+105,105,ordinal,True
кваттуортригинтиллионного,genetive,neuter,singular,1E+105,105,ordinal,True
кваттуортригинтиллионных,genetive,,plural,1E+105,105,ordinal,True
кваттуортригинтиллионному,dative,masculine,singular,1E+105,105,ordinal,True
кваттуортригинтиллионной,dative,feminine,singular,1E+105,105,ordinal,True
кваттуортригинтиллионному,dative,neuter,singular,1E+105,105,ordinal,True
кваттуортригинтиллионним,dative,,plural,1E+105,105,ordinal,True
кваттуортригинтиллионный кваттуортригинтиллионного,accusative,masculine,singular,1E+105,105,ordinal,True
кваттуортригинтиллионную,accusative,feminine,singular,1E+105,105,ordinal,True
кваттуортригинтиллионное,accusative,neuter,singular,1E+105,105,ordinal,True
кваттуортригинтиллионные кваттуортригинтиллионных,accusative,,plural,1E+105,105,ordinal,True
кваттуортригинтиллионным,instrumental,masculine,singular,1E+105,105,ordinal,True
кваттуортригинтиллионной,instrumental,feminine,singular,1E+105,105,ordinal,True
кваттуортригинтиллионным,instrumental,neuter,singular,1E+105,105,ordinal,True
кваттуортригинтиллионными,instrumental,,plural,1E+105,105,ordinal,True
кваттуортригинтиллионном,prepositional,masculine,singular,1E+105,105,ordinal,True
кваттуортригинтиллионной,prepositional,feminine,singular,1E+105,105,ordinal,True
кваттуортригинтиллионном,prepositional,neuter,singular,1E+105,105,ordinal,True
кваттуортригинтиллионных,prepositional,,plural,1E+105,105,ordinal,True
квинтригинтиллион,nominative,,singular,1E+108,108,cardinal,True
квинтригинтиллионы,nominative,,plural,1E+108,108,cardinal,True
квинтригинтиллиона,genetive,,singular,1E+108,108,cardinal,True
квинтригинтиллионов,genetive,,plural,1E+108,108,cardinal,True
квинтригинтиллиону,dative,,singular,1E+108,108,cardinal,True
квинтригинтиллионам,dative,,plural,1E+108,108,cardinal,True
квинтригинтиллион,accusative,,singular,1E+108,108,cardinal,True
квинтригинтиллионы,accusative,,plural,1E+108,108,cardinal,True
квинтригинтиллионом,instrumental,,singular,1E+108,108,cardinal,True
квинтригинтиллионами,instrumental,,plural,1E+108,108,cardinal,True
квинтригинтиллионе,prepositional,,singular,1E+108,108,cardinal,True
квинтригинтиллионах,prepositional,,plural,1E+108,108,cardinal,True
квинтригинтиллионный,nominative,masculine,singular,1E+108,108,ordinal,True
квинтригинтиллионная,nominative,feminine,singular,1E+108,108,ordinal,True
квинтригинтиллионное,nominative,neuter,singular,1E+108,108,ordinal,True
квинтригинтиллионные,nominative,,plural,1E+108,108,ordinal,True
квинтригинтиллионного,genetive,masculine,singular,1E+108,108,ordinal,True
квинтригинтиллионной,genetive,feminine,singular,1E+108,108,ordinal,True
квинтригинтиллионного,genetive,neuter,singular,1E+108,108,ordinal,True
квинтригинтиллионных,genetive,,plural,1E+108,108,ordinal,True
квинтригинтиллионному,dative,masculine,singular,1E+108,108,ordinal,True
квинтригинтиллионной,dative,feminine,singular,1E+108,108,ordinal,True
квинтригинтиллионному,dative,neuter,singular,1E+108,108,ordinal,True
квинтригинтиллионним,dative,,plural,1E+108,108,ordinal,True
квинтригинтиллионный квинтригинтиллионного,accusative,masculine,singular,1E+108,108,ordinal,True
квинтригинтиллионную,accusative,feminine,singular,1E+108,108,ordinal,True
квинтригинтиллионное,accusative,neuter,singular,1E+108,108,ordinal,True
квинтригинтиллионные квинтригинтиллионных,accusative,,plural,1E+108,108,ordinal,True
квинтригинтиллионным,instrumental,masculine,singular,1E+108,108,ordinal,True
квинтригинтиллионной,instrumental,feminine,singular,1E+108,108,ordinal,True
квинтригинтиллионным,instrumental,neuter,singular,1E+108,108,ordinal,True
квинтригинтиллионными,instrumental,,plural,1E+108,108,ordinal,True
квинтригинтиллионном,prepositional,masculine,singular,1E+108,108,ordinal,True
квинтригинтиллионной,prepositional,feminine,singular,1E+108,108,ordinal,True
квинтригинтиллионном,prepositional,neuter,singular,1E+108,108,ordinal,True
квинтригинтиллионных,prepositional,,plural,1E+108,108,ordinal,True
секстригинтиллион,nominative,,singular,1E+111,111,cardinal,True
секстригинтиллионы,nominative,,plural,1E+111,111,cardinal,True
секстригинтиллиона,genetive,,singular,1E+111,111,cardinal,True
секстригинтиллионов,genetive,,plural,1E+111,111,cardinal,True
секстригинтиллиону,dative,,singular,1E+111,111,cardinal,True
секстригинтиллионам,dative,,plural,1E+111,111,cardinal,True
секстригинтиллион,accusative,,singular,1E+111,111,cardinal,True
секстригинтиллионы,accusative,,plural,1E+111,111,cardinal,True
секстригинтиллионом,instrumental,,singular,1E+111,111,cardinal,True
секстригинтиллионами,instrumental,,plural,1E+111,111,cardinal,True
секстригинтиллионе,prepositional,,singular,1E+111,111,cardinal,True
секстригинтиллионах,prepositional,,plural,1E+111,111,cardinal,True
секстригинтиллионный,nominative,masculine,singular,1E+111,111,ordinal,True
секстригинтиллионная,nominative,feminine,singular,1E+111,111,ordinal,True
секстригинтиллионное,nominative,neuter,singular,1E+111,111,ordinal,True
секстригинтиллионные,nominative,,plural,1E+111,111,ordinal,True
секстригинтиллионного,genetive,masculine,singular,1E+111,111,ordinal,True
секстригинтиллионной,genetive,feminine,singular,1E+111,111,ordinal,True
секстригинтиллионного,genetive,neuter,singular,1E+111,111,ordinal,True
секстригинтиллионных,genetive,,plural,1E+111,111,ordinal,True
секстригинтиллионному,dative,masculine,singular,1E+111,111,ordinal,True
секстригинтиллионной,dative,feminine,singular,1E+111,111,ordinal,True
секстригинтиллионному,dative,neuter,singular,1E+111,111,ordinal,True
секстригинтиллионним,dative,,plural,1E+111,111,ordinal,True
секстригинтиллионный секстригинтиллионного,accusative,masculine,singular,1E+111,111,ordinal,True
секстригинтиллионную,accusative,feminine,singular,1E+111,111,ordinal,True
секстригинтиллионное,accusative,neuter,singular,1E+111,111,ordinal,True
секстригинтиллионные секстригинтиллионных,accusative,,plural,1E+111,111,ordinal,True
секстригинтиллионным,instrumental,masculine,singular,1E+111,111,ordinal,True
секстригинтиллионной,instrumental,feminine,singular,1E+111,111,ordinal,True
секстригинтиллионным,instrumental,neuter,singular,1E+111,111,ordinal,True
секстригинтиллионными,instrumental,,plural,1E+111,111,ordinal,True
секстригинтиллионном,prepositional,masculine,singular,1E+111,111,ordinal,True
секстригинтиллионной,prepositional,feminine,singular,1E+111,111,ordinal,True
секстригинтиллионном,prepositional,neuter,singular,1E+111,111,ordinal,True
секстригинтиллионных,prepositional,,plural,1E+111,111,ordinal,True
септентригинтиллион,nominative,,singular,1E+114,114,cardinal,True
септентригинтиллионы,nominative,,plural,1E+114,114,cardinal,True
септентригинтиллиона,genetive,,singular,1E+114,114,cardinal,True
септентригинтиллионов,genetive,,plural,1E+114,114,cardinal,True
септентригинтиллиону,dative,,singular,1E+114,114,cardinal,True
септентригинтиллионам,dative,,plural,1E+114,114,cardinal,True
септентригинтиллион,accusative,,singular,1E+114,114,cardinal,True
септентригинтиллионы,accusative,,plural,1E+114,114,cardinal,True
септентригинтиллионом,instrumental,,singular,1E+114,114,cardinal,True
септентригинтиллионами,instrumental,,plural,1E+114,114,cardinal,True
септентригинтиллионе,prepositional,,singular,1E+114,114,cardinal,True
септентригинтиллионах,prepositional,,plural,1E+114,114,cardinal,True
септентригинтиллионный,nominative,masculine,singular,1E+114,114,ordinal,True
септентригинтиллионная,nominative,feminine,singular,1E+114,114,ordinal,True
септентригинтиллионное,nominative,neuter,singular,1E+114,114,ordinal,True
